原生海岸樹種,種子儲藏性質,發芽機制,,,,,,,,,,,,,,,,,,,,,,,,
鹽濕地,海岸林,鄉土樹種,,,,,,,,,,,,,,,,,,,,,,,,
飛砂防治,海岸林,海岸飛砂,,,,,,,,,,,,,,,,,,,,,,,,
華盛頓公約,腳環,鸚鵡,,,,,,,,,,,,,,,,,,,,,,,,
台東蘇鐵,白輪盾介殼蟲,保育,光合作用,葉綠素螢光技術,,,,,,,,,,,,,,,,,,,,,,
特有種,光環境,光飽和光合作用率,耐陰性,耐陰性名錄,,,,,,,,,,,,,,,,,,,,,,
殼斗科,木材解剖,掃描式電子顯微鏡,,,,,,,,,,,,,,,,,,,,,,,,
抗氧化活性,針葉樹,超臨界流體萃取,微波萃取,,,,,,,,,,,,,,,,,,,,,,,
青脆枝,喜樹鹼,生產平台,台灣粗榧,高尖杉酯鹼,,,,,,,,,,,,,,,,,,,,,,
植物品種保護,品種檢定,基改林木,生物安全,隔離試區,,,,,,,,,,,,,,,,,,,,,,
轉基因桉樹,基因堆積,木質素專一性基因,纖維素生合成基因,基因靜默,,,,,,,,,,,,,,,,,,,,,,
轉基因林木,桉樹,台灣紅豆杉,生物反應器,巴卡亭III,,,,,,,,,,,,,,,,,,,,,,
土壤退化,檜木林,復育,,,,,,,,,,,,,,,,,,,,,,,,
溫度變化,水生不完全菌,水化學,,,,,,,,,,,,,,,,,,,,,,,,
台灣油杉,花粉庫,扦插,野外基因庫,嫁接,,,,,,,,,,,,,,,,,,,,,,
烏心石,櫸樹,樟樹,氣候變遷,穗條嫁接,種子採集和發芽,培育苗木,,,,,,,,,,,,,,,,,,,,
生產履歷,二維條碼,智慧技術,,,,,,,,,,,,,,,,,,,,,,,,
異齡林,混合林,量化指標,,,,,,,,,,,,,,,,,,,,,,,,
早期生長,混淆人工林,林分結構,,,,,,,,,,,,,,,,,,,,,,,,
人工混合林,多元化育林體系,效益分析,碳吸存,,,,,,,,,,,,,,,,,,,,,,,
蛾類相,食葉性,幼蟲,,,,,,,,,,,,,,,,,,,,,,,,
土肉桂,精油,芳樟醇,葉子,絕對立體組態,抗焦慮活性,,,,,,,,,,,,,,,,,,,,,
土肉桂,葉子,代謝症候群,,,,,,,,,,,,,,,,,,,,,,,,
土肉桂,肉桂醛,枷羅木醇,,,,,,,,,,,,,,,,,,,,,,,,
土肉桂,香豆素,精油,肉桂醛,葉子,,,,,,,,,,,,,,,,,,,,,,
臺灣肖楠,抽出物,抗真菌活性,木材腐朽菌,黴菌,,,,,,,,,,,,,,,,,,,,,,
全材利用,炭化,堆肥,疏伐木,,,,,,,,,,,,,,,,,,,,,,,
非破壞性技術,木質材料,生態工法,,,,,,,,,,,,,,,,,,,,,,,,
純露,生物活性,市場接受度,土肉桂,,,,,,,,,,,,,,,,,,,,,,,
海藻,奈米纖維素,紙漿,,,,,,,,,,,,,,,,,,,,,,,,
非破壞性技術,超音波法,微破壞儀法,,,,,,,,,,,,,,,,,,,,,,,,
書畫裝裱,裝裱用紙,棉紙,宣紙,,,,,,,,,,,,,,,,,,,,,,,
里山倡議,關鍵因素,生態系統服務功能,保育經濟效益,,,,,,,,,,,,,,,,,,,,,,,
社區林業,資源管理,經濟誘因,,,,,,,,,,,,,,,,,,,,,,,,
原住民部落,生態產業,森林生態保育,,,,,,,,,,,,,,,,,,,,,,,,
竹材,熱處理,耐久性,,,,,,,,,,,,,,,,,,,,,,,,
木質複合壁體,熱抵抗,熱貫流抵抗,熱傳導率,,,,,,,,,,,,,,,,,,,,,,,
生物複合材料,環境共生,護坡,,,,,,,,,,,,,,,,,,,,,,,,
世界植物學大會,國際植群大會,森林遊樂區,生態旅遊活動,,,,,,,,,,,,,,,,,,,,,,,
錄音調查,生態指標,棲地佔據模式,,,,,,,,,,,,,,,,,,,,,,,,
無線感測器網路,森林災害監測,聲景,,,,,,,,,,,,,,,,,,,,,,,,
無線感測網路,氣象觀測,物候模式,生態資訊,即時監測,,,,,,,,,,,,,,,,,,,,,,
森林動態,物候,樹木生長環,氣候變遷,,,,,,,,,,,,,,,,,,,,,,,
資通基礎建設,資料倉儲,生態資訊,長期生態研究,無線感測網,,,,,,,,,,,,,,,,,,,,,,
光達,數值航照,母樹,,,,,,,,,,,,,,,,,,,,,,,,
崩塌地,高解析度航照影像,多維資訊,自動萃取,,,,,,,,,,,,,,,,,,,,,,,
紫斑蝶,感測器網路,棲地監測,保育,,,,,,,,,,,,,,,,,,,,,,,
集水區治理,生態能量,系統模擬,,,,,,,,,,,,,,,,,,,,,,,,
緩衝林帶,檳榔,水土保育,,,,,,,,,,,,,,,,,,,,,,,,
數位化資訊,自然資源,保育,,,,,,,,,,,,,,,,,,,,,,,,
森林型濕地,資源調查,監測,,,,,,,,,,,,,,,,,,,,,,,,
森林濕地,水文,水質,動物,植物,,,,,,,,,,,,,,,,,,,,,,
復育,海岸林,二次造林,耐陰植物,銀合歡,,,,,,,,,,,,,,,,,,,,,,
森林,森林美學,電腦圖繪技術,森林步道,景觀美質評估,,,,,,,,,,,,,,,,,,,,,,
都市林,土壤理化性質,樹種組成,碳吸存,,,,,,,,,,,,,,,,,,,,,,,
腐植物質,林型,腐植酸,,,,,,,,,,,,,,,,,,,,,,,,
竹類,生物量,碳吸存,,,,,,,,,,,,,,,,,,,,,,,,
廢材,碳保存,木炭,木醋液,,,,,,,,,,,,,,,,,,,,,,,
桉樹類,纖維素,製漿,,,,,,,,,,,,,,,,,,,,,,,,
木本生質能源植物,種子生產,種子油脂,,,,,,,,,,,,,,,,,,,,,,,,
混農林業,檜木林,天然下種更新林,枯落物,碳累積量,集約經營,平地農地造林,碳吸存,碳洩漏,作業效率,高解析度遙測影像,地理資訊,作業成本,二氧化碳排放,環境敏感區,肖楠,土壤流失控制,新植造?,?新造?,碳標準,,,,,,,
永續森林經營,氣候變遷,森林認證,,,,,,,,,,,,,,,,,,,,,,,,
木醋液,分配法,植物生長促進劑,,,,,,,,,,,,,,,,,,,,,,,,
漂流木,生質能源,木質顆粒,有機溶劑製漿,非硫製漿法,蒸煮爆碎,,,,,,,,,,,,,,,,,,,,,
生質精煉,生質能源,有機溶劑製漿,生質燃料,,,,,,,,,,,,,,,,,,,,,,,
生質能源,木質顆粒,竹質燃料顆粒,竹資源,刺竹,長枝竹,,,,,,,,,,,,,,,,,,,,,
標本,遺傳物質,野生動物,,,,,,,,,,,,,,,,,,,,,,,,
台灣,松鼠科,台灣細?,禾本科,族群遺傳,分子條碼,微衛星,親緣關係,,,,,,,,,,,,,,,,,,,
比較親緣地理,台灣,雲南,華南,鳥類,,,,,,,,,,,,,,,,,,,,,,
冷凍遺傳庫,遺傳物質,DNA條碼,,,,,,,,,,,,,,,,,,,,,,,,
公民科學,監測,生物多樣性指標,繫放,繁殖鳥,外來種,大蛾,,,,,,,,,,,,,,,,,,,,
有鱗目,靈貓科,?科,蜻蛉目,貧毛類,蚯蚓,樹棲型蝸牛,斯文豪氏攀蜥,分布,分類,生活史,路死效應,臺灣,蜘蛛目,,,,,,,,,,,,,
受威脅物種,登錄,資源調查,苔蘚類,資料庫,殼斗科,物候,蕨類,生殖,葉綠素螢光,光合速率,火山土壤,菌根,,,,,,,,,,,,,,
漆樹科,鏟頷魚屬,石葦屬,堀川氏棕蝠,高頭蝠,分類學,染色體,多基因,親緣關係,特有性,細胞學,,,,,,,,,,,,,,,,
聲紋,資料庫,野生動物,,,,,,,,,,,,,,,,,,,,,,,,
東方蜂鷹,遷徙,衛星追蹤,,,,,,,,,,,,,,,,,,,,,,,,
華盛頓公約鸚鵡,生產記錄,線上管理系統,,,,,,,,,,,,,,,,,,,,,,,,
臺灣獼猴,生殖控制,合成黃體激素,,,,,,,,,,,,,,,,,,,,,,,,
草鴞,回播,有效性,,,,,,,,,,,,,,,,,,,,,,,,
生物多樣性,胡蜂,分類學,,,,,,,,,,,,,,,,,,,,,,,,
五色鳥,巢樹,巢洞,陽明山,台北植物園,繁殖生物學,,,,,,,,,,,,,,,,,,,,,
台灣水韭,孢子庫,復育,,,,,,,,,,,,,,,,,,,,,,,,
系統分類學,複合種群,生物多樣性,,,,,,,,,,,,,,,,,,,,,,,,
氣候變遷,蕨類,物候,,,,,,,,,,,,,,,,,,,,,,,,
河川棲地模式,綜合適合度指數,濕地,紅樹林,底棲微藻,碳吸收,模式評估,生物多樣性,碳吸存,植群,藻礁,水鳥,台灣招潮蟹,,,,,,,,,,,,,,
蝶類群聚,監測,爬蟲類,大蚊科,台灣高山杜鵑,族群動態,,,,,,,,,,,,,,,,,,,,,
長期監測,生態教育園區,指標物種,七股潟湖,紅樹林,哺乳動物,闊葉林,棲地,,,,,,,,,,,,,,,,,,,
生物多樣性,調查,分布,,,,,,,,,,,,,,,,,,,,,,,,
棲地單位系統,地理氣候區,資源保育,,,,,,,,,,,,,,,,,,,,,,,,
筆筒樹,台灣桫欏,鬼桫欏,物候,繁殖,空間分布,福山,樹蕨,,,,,,,,,,,,,,,,,,,
濕地,生態效益,無線感測網路,,,,,,,,,,,,,,,,,,,,,,,,
生物多樣性,全球暖化,天然災害,受害評估,,,,,,,,,,,,,,,,,,,,,,,
氣候變遷,生物多樣性,策略規劃,,,,,,,,,,,,,,,,,,,,,,,,
生物能源,作物,芒屬,,,,,,,,,,,,,,,,,,,,,,,,
野生動物,黑熊,環境豐富化,救援醫療,野生動物急救站,,,,,,,,,,,,,,,,,,,,,,
原生植物,體外培養技術,杜鵑類菌根,抗癌,耐蔭性,光合作用,光補償點,段木培養,牛樟芝,牛樟樹,福杉,,,,,,,,,,,,,,,,
生態工程,誘蝶植物,菊科,人工渠道,水生植物,溼地,碳吸存,原生植物,環境變遷,,,,,,,,,,,,,,,,,,
野生動物,寵物,熱帶魚,爬蟲類,兩生類,哺乳類,鳥類,昆蟲,脊椎動物,無脊椎動物,首次輸入,,,,,,,,,,,,,,,,
野生動物,生物多樣性教育,動物大使,國小,,,,,,,,,,,,,,,,,,,,,,,
生物多樣性,保育,宣傳,公民教育,,,,,,,,,,,,,,,,,,,,,,,
社區意見領袖,意見領袖教育,課程研發,,,,,,,,,,,,,,,,,,,,,,,,
生物多樣性,推廣,教育,,,,,,,,,,,,,,,,,,,,,,,,
生物多樣性教育,社區生態教育,社區紮根計畫,,,,,,,,,,,,,,,,,,,,,,,,
入侵種,外來種,臺灣,資料庫,外來入侵種,,,,,,,,,,,,,,,,,,,,,,
外來入侵物種,氣候變遷,全球入侵物種資訊網,預測模型,生態棲位,,,,,,,,,,,,,,,,,,,,,,
外來種,病蟲害,風險評估,,,,,,,,,,,,,,,,,,,,,,,,
外來種植食性昆蟲,氣候變遷,植食性,害蟲,風險評估,,,,,,,,,,,,,,,,,,,,,,
外來入侵物種,自願性地理資訊,地理資訊系統,全球定位系統,,,,,,,,,,,,,,,,,,,,,,,
糧食安全,糧食安全體系,策略地圖,,,,,,,,,,,,,,,,,,,,,,,,
糧食安全,早期預警系統,監控與預測,,,,,,,,,,,,,,,,,,,,,,,,
消費潛能開發,新需求與市場,糧食自給率,對策,國產農產品,,,,,,,,,,,,,,,,,,,,,,
氣候變遷,脆弱度評估,農地,調適策略,,,,,,,,,,,,,,,,,,,,,,,
氣候變遷,風險知覺,災後調適,,,,,,,,,,,,,,,,,,,,,,,,
糧食儲備機制,糧食安全,糧食援助,,,,,,,,,,,,,,,,,,,,,,,,
糧食安全指標,貿易自由化指標,直接給付,農業保險,,,,,,,,,,,,,,,,,,,,,,,
運銷通路,存貨調查,國內供給分配,,,,,,,,,,,,,,,,,,,,,,,,
玉米種質,耐熱篩選,繁殖,,,,,,,,,,,,,,,,,,,,,,,,
生命週期評估,碳足跡,食物里程,,,,,,,,,,,,,,,,,,,,,,,,
稻種原,高溫逆境,褐飛蝨,核心種原,,,,,,,,,,,,,,,,,,,,,,,
氣候變遷,風險認知,決策行為,農場經營,,,,,,,,,,,,,,,,,,,,,,,
氣候變遷,知識管理,公共衛生,健康管理,,,,,,,,,,,,,,,,,,,,,,,
小麥,高溫逆境,育種,,,,,,,,,,,,,,,,,,,,,,,,
栽培,環境親和,輪作,,,,,,,,,,,,,,,,,,,,,,,,
草生栽培,土壤碳匯,極端氣候,,,,,,,,,,,,,,,,,,,,,,,,
小型哺乳類,繁殖鳥類,爬蟲類,楚南氏山椒魚,蝶類,動物相,長期監測,指標物種,監測模式,高山地區,,,,,,,,,,,,,,,,,
陸稻,樹豆,小米,臺灣藜,,,,,,,,,,,,,,,,,,,,,,,
逆境,水稻,南瓜,番杏,糯米團,水生植物,,,,,,,,,,,,,,,,,,,,,
水稻,品種,耐熱,,,,,,,,,,,,,,,,,,,,,,,,
輪作,水稻,青蔥,大豆,玉米,,,,,,,,,,,,,,,,,,,,,,
大豆,育種,栽培技術,,,,,,,,,,,,,,,,,,,,,,,,
水稻,節水,育種,,,,,,,,,,,,,,,,,,,,,,,,
甜玉米,胡麻,黑豆,紅高粱,綠豆,薏苡,田菁,,,,,,,,,,,,,,,,,,,,
種原,作物生產,氣候變遷,,,,,,,,,,,,,,,,,,,,,,,,
茶,油茶,逆境,選育,,,,,,,,,,,,,,,,,,,,,,,
茶,暖冬,低溫,供應,物流,,,,,,,,,,,,,,,,,,,,,,
紅豆,種原,篩選,品種,選育,,,,,,,,,,,,,,,,,,,,,,
毛豆,洋蔥,輪作,綠肥,環境親和型,,,,,,,,,,,,,,,,,,,,,,
小麥,大豆,種原評估,,,,,,,,,,,,,,,,,,,,,,,,
耕作制度,輪作,氣候變遷,土壤管理,水資源,地下水,土壤肥力,農業生態系,,,,,,,,,,,,,,,,,,,
決策支援系統,氣候變遷,農業生產調適,,,,,,,,,,,,,,,,,,,,,,,,
蕹菜,葉菜類,栽培,,,,,,,,,,,,,,,,,,,,,,,,
環境親和型耕作模式,綠肥,氣候變遷,,,,,,,,,,,,,,,,,,,,,,,,
馬鈴薯,耐濕性,營養系,,,,,,,,,,,,,,,,,,,,,,,,
氣候變遷,蜜蜂授粉,果實產量,果實品質,,,,,,,,,,,,,,,,,,,,,,,
海藻,重金屬,家畜禽,,,,,,,,,,,,,,,,,,,,,,,,
荷蘭閹公牛,廢菇包,飼料價值,,,,,,,,,,,,,,,,,,,,,,,,
能量飼作,樹薯,飼料價值,肉雞,,,,,,,,,,,,,,,,,,,,,,,
飼料玉米,育種,台灣,,,,,,,,,,,,,,,,,,,,,,,,
水稻,飼料稻,高產,,,,,,,,,,,,,,,,,,,,,,,,
飼料玉米,甘藷,輪作系統,,,,,,,,,,,,,,,,,,,,,,,,
在地飼料資源,家畜禽,飼料稻,,,,,,,,,,,,,,,,,,,,,,,,
飼料米,高產,高蛋白,,,,,,,,,,,,,,,,,,,,,,,,
水稻,飼料稻,聚合育種,糧食自給率,,,,,,,,,,,,,,,,,,,,,,,
飼料稻,土壤管理組,可消化養分總量,,,,,,,,,,,,,,,,,,,,,,,,
飼料稻米,經濟效益,農業部門,,,,,,,,,,,,,,,,,,,,,,,,
颱風,天然災害,復育,,,,,,,,,,,,,,,,,,,,,,,,
水文環境,底拖網,漁場,,,,,,,,,,,,,,,,,,,,,,,,
番荔枝,鳳梨釋迦,防風栽培技術,,,,,,,,,,,,,,,,,,,,,,,,
氣候變遷,文旦柚,木瓜,菌根菌,亞磷酸,復育技術,,,,,,,,,,,,,,,,,,,,,
茶,降雨變化,氣候變遷,,,,,,,,,,,,,,,,,,,,,,,,
氣調貯藏,蔬菜,品質,窯洞貯藏,,,,,,,,,,,,,,,,,,,,,,,
蔬菜,淹水,病害,管理,,,,,,,,,,,,,,,,,,,,,,,
環境控制,茄科蔬菜,牛番茄,溫室,,,,,,,,,,,,,,,,,,,,,,,
滴灌,設施栽培,植物工廠,番茄,,,,,,,,,,,,,,,,,,,,,,,
節約能源,組織培養,太陽能,,,,,,,,,,,,,,,,,,,,,,,,
魚鏈球菌,藥物感受性,抗藥基因,,,,,,,,,,,,,,,,,,,,,,,,
水產養殖用藥,管理制度與規範,標籤外用藥,低度管理限制藥物,,,,,,,,,,,,,,,,,,,,,,,
農藥延伸使用,農藥登記,資訊系統,,,,,,,,,,,,,,,,,,,,,,,,
水稻徒長病,稻種消毒,抗藥性,,,,,,,,,,,,,,,,,,,,,,,,
用藥慣調查,連續採收作物,農藥,,,,,,,,,,,,,,,,,,,,,,,,
馬拉巴栗,根腐病,病害防治,外銷,樹醫(藝)中心,樹木醫生,樹木健診,,,,,,,,,,,,,,,,,,,,
植物有害生物,植物即時疫情,監測系統,,,,,,,,,,,,,,,,,,,,,,,,
病媒,屠宰場,鵝,繫留,,,,,,,,,,,,,,,,,,,,,,,
屠宰衛生檢查人員,屠宰衛生檢查,屠宰場,,,,,,,,,,,,,,,,,,,,,,,,
葡萄,健康管理,合理化施肥,病蟲害綜合管理,,,,,,,,,,,,,,,,,,,,,,,
花胡瓜,設施栽培,病蟲害綜合管理,肥培管理,,,,,,,,,,,,,,,,,,,,,,,
茭白筍,健康管理,生產,,,,,,,,,,,,,,,,,,,,,,,,
豌豆,健康管理,病蟲害綜合管理,成本分析,肥培管理,,,,,,,,,,,,,,,,,,,,,,
番荔枝,水稻育苗,健康管理,,,,,,,,,,,,,,,,,,,,,,,,
青蔥,健康管理,合理化施肥,,,,,,,,,,,,,,,,,,,,,,,,
文旦,病蟲害防治,栽培技術,,,,,,,,,,,,,,,,,,,,,,,,
金柑,合理化施肥,整合管理,,,,,,,,,,,,,,,,,,,,,,,,
麻豆文旦,果實品質,健康管理,修剪,,,,,,,,,,,,,,,,,,,,,,,
芒果,果實品質,健康管理,,,,,,,,,,,,,,,,,,,,,,,,
小果番茄,健康管理,嫁接,,,,,,,,,,,,,,,,,,,,,,,,
香瓜,健康管理,連作障礙,,,,,,,,,,,,,,,,,,,,,,,,
作物健康管理,草莓,水稻,,,,,,,,,,,,,,,,,,,,,,,,
竹嵌紋病毒,檢測,健康管理,,,,,,,,,,,,,,,,,,,,,,,,
設施蔬菜,健康管理,合理化施肥,,,,,,,,,,,,,,,,,,,,,,,,
健康管理,生產體系,茶,杭菊,,,,,,,,,,,,,,,,,,,,,,,
蓮霧,木瓜,印度棗,長豇豆,作物整合管理,肥料管理,養分吸收,,,,,,,,,,,,,,,,,,,,
豆類病毒,瓜秀粉介殼蟲,甘藷基腐病,連作障礙,萎凋病,根瘤線蟲,印度棗,採收後處理,水稻,甘藷,敏豆,長豇豆,鳳梨,柑橘,番石榴,桃,作物健康管理,,,,,,,,,,
空氣品質,墊料品質,飲水品質,生產醫學,,,,,,,,,,,,,,,,,,,,,,,
加州鱸,虹彩病毒,水產養殖,,,,,,,,,,,,,,,,,,,,,,,,
健康管理,豆科蔬菜,葉菜蔬菜,,,,,,,,,,,,,,,,,,,,,,,,
食媒性,蛋,微生物,,,,,,,,,,,,,,,,,,,,,,,,
茶,農藥殘留,QuEChERS,,,,,,,,,,,,,,,,,,,,,,,,
農藥晶片,生化法專屬光譜儀,除蟲菊精,,,,,,,,,,,,,,,,,,,,,,,,
農藥殘留快速檢驗技術,乙醯膽鹼脂?,基因轉殖,,,,,,,,,,,,,,,,,,,,,,,,
水生動物疾病,標準檢測方法,實驗室網絡,,,,,,,,,,,,,,,,,,,,,,,,
四溴二苯醚,五溴二苯醚,六溴二苯醚,七溴二苯醚,六溴聯苯,有機污染物,農作物,檢驗技術,吸收,,,,,,,,,,,,,,,,,,
鉛,高斯軌跡擴散模式,重金屬,農作物,,,,,,,,,,,,,,,,,,,,,,,
重金屬,鎳,鉻,作物安全性,食用作物,土壤污染,,,,,,,,,,,,,,,,,,,,,
水稻,鉛,土壤污染,,,,,,,,,,,,,,,,,,,,,,,,
膠體,免疫能力,生長性狀,仔豬,,,,,,,,,,,,,,,,,,,,,,,
青貯料,黑豬,屠體性狀,生長性狀,,,,,,,,,,,,,,,,,,,,,,,
公豬,低劑量,冷凍保存,,,,,,,,,,,,,,,,,,,,,,,,
種公豬,精子分析,種公土雞,細胞分選儀,,,,,,,,,,,,,,,,,,,,,,,
台灣杜洛克,新品種,多產,,,,,,,,,,,,,,,,,,,,,,,,
豬生產醫學,疾病控制,管理,,,,,,,,,,,,,,,,,,,,,,,,
產犢性能,國際種公牛協會,基因選種,,,,,,,,,,,,,,,,,,,,,,,,
日糧,添加劑,瘤胃,溫室氣體,,,,,,,,,,,,,,,,,,,,,,,
台灣水鹿,長茸能力,日糧蛋白質,,,,,,,,,,,,,,,,,,,,,,,,
泌乳荷蘭牛,廢菇包,甲烷排放,,,,,,,,,,,,,,,,,,,,,,,,
肉羊,雜交,體型,,,,,,,,,,,,,,,,,,,,,,,,
阿爾拜因山羊,恒春黑羊,臺灣黑山羊,努比亞山羊,雜交選育,,,,,,,,,,,,,,,,,,,,,,
台灣水鹿,齒釉蛋白基因,性別鑑定,,,,,,,,,,,,,,,,,,,,,,,,
生長性能,有機飼養方式,臺灣水牛,,,,,,,,,,,,,,,,,,,,,,,,
乳牛,乳房炎,中草藥,,,,,,,,,,,,,,,,,,,,,,,,
兔,糞尿,墊料,,,,,,,,,,,,,,,,,,,,,,,,
DHI,生產年限,疾病與淘汰,,,,,,,,,,,,,,,,,,,,,,,,
荷蘭乳牛,選性精液,超級排卵,,,,,,,,,,,,,,,,,,,,,,,,
蒸發降溫,熱緊迫,噴水頻度,,,,,,,,,,,,,,,,,,,,,,,,
有機牛肉,一般成分分析,去勢,去勢公牛,,,,,,,,,,,,,,,,,,,,,,,
種牛場,經營模式,供應體系,,,,,,,,,,,,,,,,,,,,,,,,
皮蛋,褐色菜鴨,熱緊迫,,,,,,,,,,,,,,,,,,,,,,,,
鵝,羽絨,質與量,,,,,,,,,,,,,,,,,,,,,,,,
雞,肉質,產蛋,選育,,,,,,,,,,,,,,,,,,,,,,,
鴨,選拔,飼料殘差,,,,,,,,,,,,,,,,,,,,,,,,
高產蛋品系,遺傳率,白羅曼鵝,,,,,,,,,,,,,,,,,,,,,,,,
番鴨,精液,流式細胞儀,土番鴨,,,,,,,,,,,,,,,,,,,,,,,
土番鴨,環境溫度,飼養密度,,,,,,,,,,,,,,,,,,,,,,,,
褐殼蛋雞,產蛋性狀,雞蛋品質,,,,,,,,,,,,,,,,,,,,,,,,
烏骨雞,產蛋性能,產蛋數,,,,,,,,,,,,,,,,,,,,,,,,
雛雞,孵化,生長性能,,,,,,,,,,,,,,,,,,,,,,,,
鵝,農產次級品,生長表現,,,,,,,,,,,,,,,,,,,,,,,,
人工授精,鵝,受精率,,,,,,,,,,,,,,,,,,,,,,,,
生產模式,放牧,白羅曼鵝,,,,,,,,,,,,,,,,,,,,,,,,
嘔吐毒素,飼養試驗,白肉雞,,,,,,,,,,,,,,,,,,,,,,,,
地衣芽孢桿菌,微生物製劑,黴菌毒素,,,,,,,,,,,,,,,,,,,,,,,,
黴菌毒素,飼料,國家標準,,,,,,,,,,,,,,,,,,,,,,,,
化學前處理,替代性芻料,體外消化評估,,,,,,,,,,,,,,,,,,,,,,,,
白腐真菌,發酵,農副產物,,,,,,,,,,,,,,,,,,,,,,,,
微生物,發酵,羽毛粉,肉雞,,,,,,,,,,,,,,,,,,,,,,,
水稻,全株利用飼料,穀粒營養品質,飼料品質,,,,,,,,,,,,,,,,,,,,,,,
舊米,生長性狀,肉雞,,,,,,,,,,,,,,,,,,,,,,,,
狼尾草,新品系,育種,,,,,,,,,,,,,,,,,,,,,,,,
尼羅草,育種,飼養試驗,,,,,,,,,,,,,,,,,,,,,,,,
青割玉米,育種,選拔,,,,,,,,,,,,,,,,,,,,,,,,
狼尾草,有機肥料,青貯,,,,,,,,,,,,,,,,,,,,,,,,
近紅外光分析儀,牧草地,土壤有機碳及氮,,,,,,,,,,,,,,,,,,,,,,,,
輪作,芻料生產,綠肥作物,,,,,,,,,,,,,,,,,,,,,,,,
多年生,牧草地,更新,,,,,,,,,,,,,,,,,,,,,,,,
多種黴菌毒素,免疫親和吸附管柱,液相層析質譜分析,飼料,,,,,,,,,,,,,,,,,,,,,,,
副產物,平衡日糧,蛋白質酵素,仔豬,乳牛,乳羊,土雞,,,,,,,,,,,,,,,,,,,,
第六版網際網路協定,畜舍,遠距監控,,,,,,,,,,,,,,,,,,,,,,,,
青貯料,移動式裝填系統,筒式裝填系統,進料系統,,,,,,,,,,,,,,,,,,,,,,,
自動化,公豬採精,氣壓控制裝置,作業效率,,,,,,,,,,,,,,,,,,,,,,,
雞糞,肉雞,堆肥化,,,,,,,,,,,,,,,,,,,,,,,,
酪農產業,生命週期,碳足跡,,,,,,,,,,,,,,,,,,,,,,,,
乾雞糞堆肥,作物品質,土壤品質,銅,鋅,,,,,,,,,,,,,,,,,,,,,,
抗生素,畜牧廢棄物,抗藥性基因,,,,,,,,,,,,,,,,,,,,,,,,
生長肥育豬,地面結構,豬舍用水量,,,,,,,,,,,,,,,,,,,,,,,,
牛糞,固態衍生燃料,固液分離,,,,,,,,,,,,,,,,,,,,,,,,
廢乳,發酵,液體肥料,,,,,,,,,,,,,,,,,,,,,,,,
赤黴毒素,壬基苯酚,水禽,,,,,,,,,,,,,,,,,,,,,,,,
厭氣發酵,牛糞尿廢水,消毒水,滲漏水,狼尾草,盤固拉草,,,,,,,,,,,,,,,,,,,,,
發光二極體,家禽,節能設備,生長,,,,,,,,,,,,,,,,,,,,,,,
節能減碳,畜舍,策略,,,,,,,,,,,,,,,,,,,,,,,,
節能低碳,芻料乾燥,系統研發,,,,,,,,,,,,,,,,,,,,,,,,
豬,牛,羊,甲烷,,,,,,,,,,,,,,,,,,,,,,,
溫室氣體,甲烷,排泄物,,,,,,,,,,,,,,,,,,,,,,,,
芻料作物,碳蓄積,碳消耗,,,,,,,,,,,,,,,,,,,,,,,,
牛糞尿,生質能源,活性碳,,,,,,,,,,,,,,,,,,,,,,,,
種畜禽,基因選種,性能檢定,,,,,,,,,,,,,,,,,,,,,,,,
選性繁殖,精子,流式細胞儀,,,,,,,,,,,,,,,,,,,,,,,,
生物安全,冷凍精液,冷凍保存,,,,,,,,,,,,,,,,,,,,,,,,
冷凍精液,家畜禽,商業化生產,,,,,,,,,,,,,,,,,,,,,,,,
蛋,相對濕度,孵化率,,,,,,,,,,,,,,,,,,,,,,,,
基因條碼,基因多樣性,資料庫,,,,,,,,,,,,,,,,,,,,,,,,
種畜禽,生物安全,健康監測技術平台,重要動物疾病,標準基礎線,,,,,,,,,,,,,,,,,,,,,,
少量精子受精,腹腔鏡,山羊,,,,,,,,,,,,,,,,,,,,,,,,
家禽始基生殖細胞,飼養層細胞,家禽TERT 基因,,,,,,,,,,,,,,,,,,,,,,,,
四環黴素可調節系統,基因抑制,基因調節,,,,,,,,,,,,,,,,,,,,,,,,
山羊,Sonic Hedgehog (Shh)蛋白質,卵母細胞,,,,,,,,,,,,,,,,,,,,,,,,
始基生殖細胞,雞,分子標記,,,,,,,,,,,,,,,,,,,,,,,,
益生菌,胰島素阻抗,糖尿病,,,,,,,,,,,,,,,,,,,,,,,,
資料庫,畜產動物,遺傳育種,,,,,,,,,,,,,,,,,,,,,,,,
牧草,種原,組織培養,,,,,,,,,,,,,,,,,,,,,,,,
山羊,類胰島素生長因子-1,體重,,,,,,,,,,,,,,,,,,,,,,,,
種原管理,遺傳多樣性,蘭嶼豬種,,,,,,,,,,,,,,,,,,,,,,,,
黑山羊,引種,繁殖,,,,,,,,,,,,,,,,,,,,,,,,
狼尾草,簡單重複序列,遺傳歧異度,,,,,,,,,,,,,,,,,,,,,,,,
種原,繁殖,血清抗體力價檢測,畜試土雞近親品系,,,,,,,,,,,,,,,,,,,,,,,
華鵝,冷凍精液,孵化率,,,,,,,,,,,,,,,,,,,,,,,,
種原保存,鴨,遺傳岐異度,,,,,,,,,,,,,,,,,,,,,,,,
臺灣黃牛,臺灣黑山羊,品種資源,,,,,,,,,,,,,,,,,,,,,,,,
